"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Toxoplasmosis","70/112",0.0158563902811148,0.0438294521292552,0,0,1.5427317325071,6.39336213746844,"ITGB1;CD40;CIITA;LAMC3;LAMC2;LAMC1;TNF;PIK3CG;CASP9;CASP8;CASP3;AKT3;AKT1;IKBKG;CCR5;JAK1;MAP2K3;CHUK;IFNGR1;PDPK1;IFNGR2;IRAK4;TYK2;TNFRSF1A;PPIF;TLR4;BIRC2;BIRC3;TLR2;LAMA5;LAMA2;LAMA1;LAMA4;LAMA3;LY96;PIK3R6;GNAI1;RELA;PIK3R5;GNAI2;MAPK9;SOCS1;IRAK1;ALOX5;LDLR;HSPA8;TGFB1;LAMB3;NOS2;TGFB3;BAD;STAT1;IL10RA;STAT3;LAMB1;HSPA2;MAPK14;NFKB1;MAPK13;GNAO1;NFKBIA;MAPK10;MAPK11;CYCS;TAB1;MYD88;HSPA1B;BCL2L1;NFKBIB;HSPA1A"
"Cysteine and methionine metabolism","34/50",0.0159006589004456,0.0438294521292552,0,0,1.96548147433423,8.13983462037882,"AHCYL2;DNMT1;AHCYL1;AHCY;TAT;MRI1;MAT2B;LDHB;LDHA;MAT2A;CBS;DNMT3B;ENOPH1;MPST;GOT1;MDH1;AGXT2;MDH2;BHMT2;GSS;DNMT3A;GOT2;BHMT;GCLC;TST;ADI1;CTH;SMS;KYAT3;KYAT1;BCAT1;CDO1;GCLM;BCAT2"
"Glycosphingolipid biosynthesis","31/45",0.0160251434347589,0.0438294521292552,0,0,2.04789924072262,8.46518877650359,"B4GALT2;B4GALT1;HEXB;HEXA;FUT2;FUT1;FUT4;FUT9;B3GALT1;GCNT2;ST3GAL4;ST3GAL5;B4GALNT1;A4GALT;ST3GAL1;ST3GAL2;B3GALNT1;ST8SIA1;SLC33A1;NAGA;B3GALT5;GBGT1;B3GNT5;B3GNT3;B3GNT2;ST6GALNAC3;GLA;ST6GALNAC4;B4GALT4;ST6GALNAC5;ST6GALNAC6"
"Th17 cell differentiation","67/107",0.0170304826647323,0.0461843597687655,0,0,1.55031942696738,6.31406413247902,"IL23R;RORA;CD3G;AHR;IL1RAP;CD3E;CD3D;IL27RA;PPP3CC;IKBKG;JAK3;JAK1;CHUK;IL1R1;IFNGR1;IFNGR2;FOS;TYK2;FOXP3;TGFBR1;RUNX1;TGFBR2;ZAP70;IL23A;IRF4;LCK;IL1B;RARA;PRKCQ;IL6ST;IL2RG;HIF1A;RELA;RXRB;MAPK9;RXRA;TBX21;IL21R;STAT6;IL12RB1;RXRG;SMAD2;STAT5A;STAT5B;JUN;SMAD3;TGFB1;STAT1;STAT3;NFATC2;NFATC1;MAPK14;NFKB1;MTOR;MAPK13;NFKBIA;MAPK10;MAPK11;IL6;CD4;IL2RA;IL2RB;IL17F;CD247;NFKBIE;LAT;NFKBIB"
"Tight junction","102/169",0.0171859235860007,0.0462142482984892,0,0,1.40986501061128,5.72921857161229,"PATJ;ARPC5L;PPP2R2A;CLDN2;CLDN1;ACTB;AMOT;STK11;CCND1;PRKACA;SYNPO;MAP3K5;PRKAB2;PRKCI;ACTN1;PRKCE;PRKAB1;TUBA4A;RUNX1;CLDN6;TIAM1;CLDN4;CLDN3;PARD3;CLDN7;EZR;MYL9;CFTR;LLGL1;NEDD4L;ARHGAP17;GATA4;ACTR3B;PRKCZ;MYL12A;MYH14;MPDZ;MYH10;VASP;JUN;HSPA4;RDX;MSN;ARPC4;ARPC5;DLG2;ARPC2;ARPC3;CDK4;AMOTL1;NF2;PALS1;ITGB1;ARPC1B;ARPC1A;MYL6B;YBX3;EPB41L4B;TUBA1B;TUBA1A;CLDN23;CGNL1;RAB8A;RAB8B;ACTR3;ACTR2;ARHGEF18;RHOA;CLDN11;RAP2C;CLDN10;CLDN15;CTTN;CLDN14;CLDN19;CLDN18;HCLS1;MYH9;ARHGEF2;PRKAA1;PCNA;PRKAA2;ROCK2;SRC;WAS;PARD6G;CDC42;MAPK9;PARD6B;PARD6A;MARVELD3;MICALL2;JAM2;MAP3K1;MAPK10;TJP1;PPP2R2C;PPP2R2B;NEDD4;RAB13;CRB3;TJP2"
"Ras signaling pathway","137/232",0.017648720126739,0.046709118522623,0,0,1.33613631584077,5.39410524802188,"CSF1;CALML3;CALML4;FGF1;ELK1;ETS1;FGF2;ETS2;FGF7;HTR7;SYNGAP1;FGF9;RASSF5;AKT3;KDR;AKT1;PLCE1;PRKACA;PDGFRB;PDGFRA;MAP2K2;PRKCB;HGF;PRKCA;PGF;TIAM1;RIN1;EPHA2;SHC4;RAB5B;SHC2;RAB5C;SHC1;PDGFB;PDGFA;PIK3R3;PLA2G3;RASAL1;PIK3R1;FOXO4;PLA2G6;EFNA5;RASAL3;STK4;EFNA4;RASGRP1;RASGRP4;PLD2;RASGRP3;RAP1B;RRAS;PDGFD;ABL1;RALGDS;BRAP;NGFR;BDNF;INSR;IGF2;IGF1;GNG12;GNG11;GRIN2B;NFKB1;EFNA2;FGF18;GNB1;REL;GNB4;GRB2;CALM1;RGL1;FGFR4;CALM2;FGFR3;RAB5A;FGFR2;LAT;BCL2L1;FGFR1;FLT1;FLT3;FLT4;RASGRF2;PIK3CD;PIK3CB;GNGT2;RAC2;RAC3;IKBKG;HRAS;PLA2G12A;PLA2G12B;CHUK;KSR1;PLA2G4C;GAB1;RRAS2;PLA2G4A;GAB2;KSR2;NGF;RHOA;ZAP70;RASA3;RASA4;RASA1;KIT;SOS1;SOS2;RALB;RELA;CDC42;MAPK9;NRAS;PAK1;GNG2;GNG4;NTF3;PAK6;GNG8;PAK3;PAK2;NTRK1;ANGPT4;NTRK2;PLA2G2D;PLA2G2E;BAD;EGF;PLA2G2C;VEGFB;VEGFD;VEGFA;MAPK10;KRAS;TEK"
"B cell receptor signaling pathway","52/81",0.0176618854413668,0.046709118522623,0,0,1.65913196504396,6.69683121165482,"IFITM1;CD81;INPPL1;PIK3CD;PIK3CB;PPP3CC;AKT3;BLNK;RAC2;AKT1;RAC3;IKBKG;HRAS;VAV3;MAP2K2;CHUK;SYK;PRKCB;FOS;VAV1;BTK;SOS1;SOS2;CARD11;LILRA6;DAPP1;PIK3R3;BCL10;PIK3R1;MALT1;RELA;LILRA5;RASGRP3;CD79B;NRAS;CD19;INPP5D;LYN;JUN;CD72;NFATC2;NFATC1;NFKB1;NFKBIA;GRB2;KRAS;PTPN6;FCGR2B;NFKBIE;PIK3AP1;CD22;NFKBIB"
"Cardiac muscle contraction","55/87",0.0225675648151633,0.0591936126299366,0,0,1.59029657739534,6.02919852264945,"RYR2;COX7B;COX4I1;COX4I2;ATP2A3;ATP2A2;COX6A1;COX7C;SLC8A1;SLC8A2;UQCRFS1;COX8A;TPM4;TPM3;CACNA2D1;TNNC1;TPM2;TPM1;CACNA2D2;ATP1B2;ATP1B1;COX6B2;COX6B1;CACNB3;COX7A2L;CACNB4;ASPH;SLC9A6;TNNT2;UQCRC1;UQCRC2;MYH6;UQCRB;ATP1A4;ATP1A3;ATP1A2;COX7A2;UQCR11;ATP1A1;CACNA1C;UQCR10;CACNA1F;COX5B;COX5A;COX7A1;UQCRH;CACNG8;COX1;TNNI3;CYC1;CACNG4;COX6C;UQCRQ;FXYD2;CYTB"
"Glioma","48/75",0.0238014118296943,0.0619223722398551,0,0,1.64465915190553,6.14775298054397,"RB1;SHC4;CDKN1A;CAMK2D;SHC2;SHC1;ARAF;PDGFB;PIK3CD;PDGFA;PIK3R3;CALML3;CALML4;PIK3CB;PIK3R1;NRAS;CCND1;AKT3;E2F1;AKT1;E2F2;E2F3;BAK1;HRAS;PDGFRB;PDGFRA;CAMK1D;MAP2K2;GADD45B;PRKCB;CDKN2A;EGF;GADD45A;PRKCA;IGF1;MTOR;GADD45G;CDK6;CDK4;CAMK4;BAX;GRB2;KRAS;CAMK1;SOS1;CALM1;SOS2;CALM2"
"Central carbon metabolism in cancer","45/70",0.0253556378472011,0.0646559577433771,0,0,1.66508258475804,6.11876917737555,"FLT3;GLS2;SLC2A1;PIK3CD;SLC2A2;PIK3R3;PIK3CB;PDHB;PIK3R1;SLC1A5;HIF1A;HK2;HK1;HK3;LDHB;LDHA;NRAS;MYC;AKT3;AKT1;HRAS;SLC16A3;PDGFRB;NTRK1;PDGFRA;MAP2K2;PDHA1;PGAM1;IDH1;NTRK3;PGAM2;IDH2;SIRT6;MTOR;SIRT3;SLC7A5;PFKL;PKM;HKDC1;KIT;KRAS;FGFR3;PFKM;FGFR2;FGFR1"
"Prolactin signaling pathway","45/70",0.0253556378472011,0.0646559577433771,0,0,1.66508258475804,6.11876917737555,"SHC4;SHC2;GALT;SHC1;SRC;PIK3CD;SLC2A2;PIK3R3;PIK3CB;PIK3R1;TNFRSF11A;FOXO3;RELA;CYP17A1;SOCS2;MAPK9;SOCS3;NRAS;CCND2;SOCS1;CCND1;AKT3;AKT1;TNFSF11;HRAS;SOCS7;STAT5A;STAT5B;MAP2K2;STAT1;STAT3;FOS;MAPK14;PRLR;ESR1;ESR2;NFKB1;MAPK13;MAPK10;MAPK11;IRF1;GRB2;KRAS;SOS1;SOS2"
"Ferroptosis","28/41",0.0254582833614547,0.0646559577433771,0,0,1.99163266819969,7.31071414317055,"STEAP3;TFRC;SLC40A1;SAT2;SLC3A2;SLC7A11;FTH1;PCBP1;PCBP2;HMOX1;SLC39A8;ATG5;PRNP;GPX4;ACSL1;GSS;NCOA4;SLC11A2;CYBB;ACSL4;ACSL3;CP;SLC39A14;GCLC;LPCAT3;VDAC3;VDAC2;GCLM"
"Leukocyte transendothelial migration","70/114",0.0267580480240837,0.0674218532890299,0,0,1.47229948595169,5.33107864020866,"ITGB1;ITK;ITGAM;NCF1;NCF2;NCF4;ITGB2;PIK3CD;PIK3CB;CLDN2;ARHGAP5;ITGAL;CLDN1;ACTB;ICAM1;CDH5;RASSF5;CLDN23;RAC2;VAV3;ITGA4;PRKCB;ACTN1;MMP2;CYBB;RHOH;CYBA;PRKCA;MMP9;RHOA;VAV1;CLDN6;CLDN11;CLDN10;CLDN4;CLDN3;CLDN15;CLDN14;CLDN7;CLDN19;CLDN18;EZR;MYL9;VCL;RAPGEF3;RAPGEF4;ROCK2;PIK3R3;CXCR4;PIK3R1;THY1;MYL12A;GNAI1;GNAI2;RAP1B;CDC42;CTNNA1;PTK2B;CTNNA2;JAM2;VASP;VCAM1;MSN;MAPK14;MAPK13;MYLPF;MAPK11;CXCL12;ESAM;SIPA1"
"Proximal tubule bicarbonate reclamation","17/23",0.0272137798430612,0.068034449607653,0,0,2.61907972899207,9.43924668787148,"MDH1;GLS2;ATP1A4;ATP1A3;ATP1A2;ATP1A1;ATP1B2;ATP1B1;SLC4A4;AQP1;GLUD1;SLC9A3;FXYD2;SLC25A10;PCK1;SLC38A3;PCK2"
"Glycine, serine and threonine metabolism","27/40",0.0343275050672427,0.0851535009419973,0,0,1.92031774993881,6.47494342227173,"DMGDH;ALAS1;GLDC;SHMT2;SHMT1;GCSH;SRR;CBS;PSPH;GAMT;AGXT2;GLYCTK;PGAM1;PGAM2;AMT;PIPOX;GCAT;GNMT;GRHPR;BHMT;GATM;DAO;CHDH;CTH;SARDH;ALDH7A1;DLD"
"Vascular smooth muscle contraction","80/133",0.0352982692934304,0.0868880474915211,0,0,1.39693592805392,4.67124386708099,"MYLK2;GUCY1B1;ARAF;CALML3;ADM;ADRA1D;MYL6B;CALML4;ADRA1B;ADRA1A;ACTG2;MYLK3;MYLK;EDNRA;PRKACA;PRKG1;ARHGEF11;GUCY1A2;GUCY1A1;EDN1;PLA2G12A;PTGIR;MAP2K2;PRKCH;PLA2G12B;PPP1R12A;EDN3;PRKCB;PRKCE;PRKCD;PLA2G4C;IRAG1;PLA2G4A;PRKCA;RHOA;ACTA2;PLCB3;ADCY9;ADORA2A;ADORA2B;KCNMA1;MYH9;PRKCQ;ARHGEF1;PLCB1;MYL9;PLCB2;PPP1R12C;CALCB;CALCRL;NPR1;ROCK2;NPR2;ITPR1;ADCY4;ITPR2;PLA2G3;ADCY3;ITPR3;CACNA1C;ADCY1;CACNA1F;PLA2G6;ADCY7;ADCY6;ADCY5;CALD1;KCNMB1;GNA11;GNA12;MYH14;MYH10;PPP1R14A;PLA2G2D;PLA2G2E;PLA2G2C;AGT;CALM1;CALM2;RAMP1"
"Calcium signaling pathway","139/240",0.036961455253072,0.0902875242823134,0,0,1.27455245768265,4.20332062484315,"CHRM3;MYLK2;OXTR;CALML3;CALML4;HTR4;FGF1;FGF2;MYLK3;SLC8A1;MYLK;SLC8A2;EDNRA;HTR6;CYSLTR1;FGF7;EDNRB;HTR7;FGF9;KDR;PLCE1;PRKACA;PDGFRB;PDGFRA;PRKCB;HGF;F2R;PHKA1;PRKCA;ADCY9;STIM2;ORAI3;ORAI2;VDAC3;PPIF;ORAI1;VDAC2;VDAC1;PTGFR;PDE1B;PDE1A;PDGFB;ITPR1;PDGFA;CACNA1A;ITPR2;ADRB1;ITPR3;CACNA1C;CACNA1F;CACNA1G;CACNA1I;HRH2;TBXA2R;PDGFD;PHKB;GRIN2C;GRIN2D;GDNF;FGF18;CALM1;FGFR4;CALM2;FGFR3;FGFR2;MCU;FGFR1;RYR1;RYR2;FLT1;FLT4;ATP2A3;HTR2B;ATP2A2;ADRA1D;ADRA1B;ADRA1A;PPP3CC;BDKRB2;CD38;NOS1;CAMK1D;SPHK2;SPHK1;TNNC1;NGF;ITPKB;ITPKC;PLCB3;ADORA2A;ASPH;ADORA2B;CASQ1;PLCB1;SLC25A5;PLCB2;SLC25A4;CAMK2D;PTGER1;PTAFR;PTGER3;ADCY4;ADCY3;CXCR4;ADCY1;ADCY7;GNA14;GNA15;ERBB3;PHKG1;ERBB4;GNA11;PTK2B;NTRK1;NTRK2;MCOLN3;NOS2;EGF;NOS3;NTRK3;VEGFB;VEGFD;ATP2B2;ATP2B1;MCOLN1;MCOLN2;TPCN2;VEGFA;TPCN1;P2RX7;P2RX6;P2RX4;P2RX3;CAMK4;P2RX1;CAMK1;PLCD3;PLCD4;PLCD1"
"Sphingolipid metabolism","32/49",0.0414042791630683,0.100374010092287,0,0,1.74053182917002,5.54249915460236,"ASAH1;GAL3ST1;ASAH2;CERK;SGMS1;SGMS2;SMPD3;NEU2;SMPD2;NEU3;UGCG;SGPL1;SPTLC1;SPTLC2;SMPD1;NEU1;PSAP;CERS3;ARSA;CERS6;PSAPL1;SPHK2;SPHK1;SGPP2;SGPP1;GALC;ACER3;DEGS1;GLA;CERS1;PLPP1;CERS2"
"Taurine and hypotaurine metabolism","9/11",0.0435072888570148,0.103623814931052,0,0,4.15824429685244,13.0353756418987,"GGT5;GGT7;GGT6;GAD1;ADO;BAAT;CDO1;CSAD;GGT1"
"Spinocerebellar ataxia","85/143",0.0436547628140169,0.103623814931052,0,0,1.35623936310716,4.24698610928319,"RYR1;KCNC3;ATP2A3;ATP2A2;PIK3CD;RORA;PIK3CB;VLDLR;RBPJ;PSMD8;PSMD9;PSMD6;OPA1;AKT3;PSMD3;AKT1;CIC;MAP3K5;TRPC3;PRKCB;KCND3;TWNK;PRKCA;TRAF2;WIPI1;WIPI2;ATG14;ATG13;AFG3L2;PLCB3;PSMA4;PPIF;VDAC3;TBPL1;VDAC2;ULK1;VDAC1;PLCB1;SLC25A5;PLCB2;SLC25A4;BECN1;PSMD12;BEAN1;PSMD13;ITPR1;CACNA1A;ITPR2;PIK3R3;ITPR3;OMA1;PIK3R1;AMBRA1;SLC1A6;PSMB6;ATXN3;MAPK9;PSMB7;ATXN2;PSMB4;PSMB5;RELN;PSMB3;PSMB1;GRIA3;SPTBN2;NOP56;XBP1;ADRM1;GRIN2C;GRIN2B;MTOR;GRIN2D;MAPK10;GRIN3B;PSMC5;GRIN3A;PSMC3;SP1;PSMC1;PSMC2;CYCS;ATXN10;MCU;ATG2B"
"Vasopressin-regulated water reabsorption","29/44",0.0437162969240375,0.103623814931052,0,0,1.78752692320057,5.59502061589223,"DCTN5;DYNC1I2;RAB5B;RAB5C;DCTN4;ARHGDIG;ADCY3;AQP4;AQP2;AQP3;ADCY6;CREB3L3;CREB3L4;ARHGDIB;CREB3L2;PRKACA;DYNC2H1;NSF;DYNLL1;DYNLL2;RAB11B;CREB3;DYNC1LI1;DYNC1LI2;ADCY9;CREB1;RAB5A;VAMP2;CREB5"
"Breast cancer","87/147",0.0471634091958965,0.110972727519756,0,0,1.34185820967898,4.09821869413296,"RB1;CDKN1A;WNT2B;FLT4;ARAF;PIK3CD;BRCA1;PIK3CB;FGF1;BRCA2;FGF2;FGF7;FRAT2;CCND1;FGF9;MYC;AKT3;HEY2;AKT1;TNFSF11;HRAS;APC2;NCOA1;MAP2K2;WNT5B;NCOA3;WNT5A;AXIN2;FOS;WNT9A;KIT;PGR;SOS1;SOS2;SHC4;NOTCH3;SHC2;SHC1;TCF7;LRP5;PIK3R3;WNT8B;PIK3R1;DLL1;LRP6;WNT6;NRAS;DVL1;DVL2;E2F1;E2F2;E2F3;BAK1;WNT4;WNT10B;TCF7L2;FZD3;JUN;WNT10A;TCF7L1;FZD2;FZD5;GADD45B;FZD4;GADD45A;CSNK1A1;EGF;FZD7;FZD6;FZD8;WNT7A;IGF1;ESR1;ESR2;MTOR;GADD45G;NFKB2;HEYL;CDK6;CDK4;SP1;FGF18;RPS6KB2;BAX;GRB2;KRAS;FGFR1"
"Gap junction","54/88",0.0482305143328236,0.112539338683523,0,0,1.4690869387198,4.45392398400773,"GUCY1B1;HTR2B;GJA1;TUBA1B;TUBB6;TUBA1A;TUBB3;PRKG2;PRKACA;HRAS;PRKG1;PDGFRB;GUCY1A2;PDGFRA;GUCY1A1;MAP2K2;PRKCB;CSNK1D;PRKCA;TUBA4A;PLCB3;TUBB2B;ADCY9;TUBB2A;PLCB1;SOS1;PLCB2;SOS2;SRC;ADCY4;ITPR1;LPAR1;PDGFB;ADCY3;ITPR2;PDGFA;ADRB1;ITPR3;ADCY1;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;NRAS;MAPK7;GNA11;PDGFD;EGF;TUBB4A;TJP1;CDK1;GRB2;KRAS"
"Vitamin digestion and absorption","17/24",0.0485325898072694,0.112539338683523,0,0,2.24469153811221,6.79135858550412,"CUBN;SCARB1;SLC46A1;SLC23A1;SLC52A3;APOA4;SLC5A6;LMBRD1;BTD;FOLH1;TCN2;SLC19A3;LRAT;APOB;MMACHC;SLC19A1;SLC19A2"
"Renal cell carcinoma","43/69",0.0542299871694827,0.124846013627586,0,0,1.52942836979534,4.45755149134587,"CDKN1A;EPAS1;CUL2;PRCC;ARAF;SLC2A1;PDGFB;PIK3CD;PIK3R3;PIK3CB;PIK3R1;ETS1;HIF1A;CDC42;RAP1B;FLCN;NRAS;PAK1;AKT3;AKT1;PAK6;PAK3;HRAS;PAK2;EGLN1;ARNT2;EGLN3;JUN;MAP2K2;EGLN2;TGFB1;BAD;TGFB3;HGF;TFE3;GAB1;RBX1;VEGFA;RAPGEF1;GRB2;KRAS;SOS1;SOS2"
"Galactose metabolism","21/31",0.0562580242791373,0.128589769780885,0,0,1.94113905753108,5.58622278006165,"B4GALT2;MGAM;B4GALT1;GALT;GAA;AKR1B1;G6PC1;HK2;GANC;HK1;HK3;PFKL;UGP2;G6PC3;HKDC1;PGM2;GALM;GLA;PFKM;PGM1;GALK1"
"Pantothenate and CoA biosynthesis","15/21",0.0571692687329582,0.129745858117352,0,0,2.31050756043533,6.61206909846901,"PANK3;PANK1;UPB1;COASY;ALDH3A2;VNN1;ALDH1B1;ALDH2;PPCS;DPYD;ENPP1;ENPP3;BCAT1;AASDHPPT;BCAT2"
"Cholesterol metabolism","32/50",0.0585875191865013,0.132028212251271,0,0,1.64366411559157,4.66345903655568,"SCARB1;LRPAP1;LRP1;PCSK9;LCAT;LPL;LRP2;ABCB11;LIPA;LIPG;CD36;APOE;APOB;LDLR;PLTP;ABCA1;OSBPL5;SORT1;APOA2;APOC3;APOA4;CYP27A1;NCEH1;NPC1;NPC2;SOAT2;VAPB;ANGPTL3;VDAC3;VDAC2;VDAC1;ANGPTL4"
"NOD-like receptor signaling pathway","105/181",0.0598019061871439,0.133822447411791,0,0,1.27862829618494,3.60153500791948,"ANTXR2;ANTXR1;TNF;TXN2;PYCARD;NAMPT;IFNAR2;GABARAPL2;GBP5;CASR;GABARAPL1;GBP7;PRKCD;CYBB;CYBA;TICAM1;ATG12;VDAC3;VDAC2;VDAC1;IFNAR1;NLRX1;ITPR1;ITPR2;ITPR3;MEFV;GABARAP;TRPM2;DHX33;NLRP6;NLRP3;TRPM7;ATG5;GSDMD;JUN;TRPV2;NFKB1;NFKBIA;IL6;MAVS;TRIP6;TAB1;MCU;MYD88;BCL2L1;NFKBIB;TNFAIP3;CXCL1;CXCL3;CXCL2;PANX1;PSTPIP1;CASP12;CASP8;CASP4;CASP1;IKBKG;IKBKE;CTSB;JAK1;CHUK;RIPK3;RIPK2;IL18;TRAF2;IRAK4;TYK2;RHOA;PLCB3;AIM2;OAS2;TRAF3;IL1B;OAS3;IRF7;PLCB1;PLCB2;TLR4;BIRC2;IRF9;BIRC3;RNF31;RNASEL;NOD1;NLRC4;TANK;RELA;MAPK9;CCL5;MFN1;CCL2;MFN2;GBP2;GBP4;STAT1;STAT2;CARD9;MAPK14;MAPK13;MAPK10;P2RX7;MAPK11;NLRP12;STING1;SUGT1"
"Phagosome","89/152",0.0609516307910511,0.135448068424558,0,0,1.30718111928705,3.65706750287406,"ITGB1;SCARB1;ITGAM;NCF1;TFRC;ITGB5;NCF2;ITGB3;NCF4;ITGB2;TCIRG1;ACTB;CTSS;EEA1;MRC2;SEC61A2;SEC61A1;TUBB6;TUBA1B;TUBA1A;LAMP1;TUBB3;CTSL;LAMP2;MRC1;OLR1;ITGAV;CD36;NOS1;ATP6V1E1;MBL2;DYNC2H1;ATP6V1G1;ATP6V0B;ATP6AP1;ITGA2;STX7;SFTPD;TAP2;CYBB;TAP1;CYBA;TUBA4A;DYNC1LI1;DYNC1LI2;TUBB2B;TUBB2A;ATP6V1B2;ITGA5;TLR6;ATP6V0D1;PLA2R1;RAB7B;ATP6V0D2;ATP6V0C;TLR4;ATP6V1B1;TLR2;VAMP3;ATP6V1A;COLEC12;DYNC1I2;RAB5B;RAB5C;THBS2;CORO1A;THBS1;THBS4;THBS3;C3;CLEC7A;ATP6V0A2;ATP6V1H;ATP6V0A4;CD14;ATP6V0E2;ATP6V1G3;ATP6V1D;RILP;ATP6V1C1;ATP6V0A1;ATP6V1C2;ATP6V1F;MSR1;M6PR;TUBB4A;MARCO;FCGR2B;RAB5A"
"Oxytocin signaling pathway","90/154",0.0629744949125407,0.138978195669055,0,0,1.30120416181607,3.5978626584856,"RYR1;MYLK2;RYR2;OXTR;CDKN1A;GUCY1B1;CALML3;MYL6B;CALML4;ELK1;ACTB;MYLK3;PIK3CG;MYLK;RGS2;EEF2K;PPP3CC;CCND1;CD38;PRKACA;HRAS;GUCY1A2;GUCY1A1;MEF2C;PRKAB2;MAP2K2;CAMK1D;PPP1R12A;PRKCB;CACNA2D1;PLA2G4C;CACNA2D2;PLA2G4A;PRKCA;FOS;PRKAB1;RHOA;CACNB3;PLCB3;ADCY9;CACNB4;PLCB1;MYL9;PLCB2;PPP1R12C;CAMK2D;PRKAA1;PRKAA2;NPR1;ROCK2;SRC;NPR2;ITPR1;ADCY4;ITPR2;ADCY3;ITPR3;CACNA1C;ADCY1;CACNA1F;PTGS2;ADCY7;PIK3R6;ADCY6;GNAI1;PIK3R5;ADCY5;CAMKK2;GNAI2;TRPM2;CACNG8;NRAS;MAPK7;CACNG4;KCNJ3;KCNJ5;JUN;KCNJ9;NOS3;NFATC2;NFATC1;EEF2;NFATC4;GNAO1;RCAN1;CAMK4;KRAS;CAMK1;CALM1;CALM2"
"Fructose and mannose metabolism","22/33",0.0639226141151566,0.140104359704453,0,0,1.84868928296068,5.08404727168287,"PFKFB1;PFKFB4;TPI1;MPI;SORD;AKR1B1;HK2;HK1;KHK;HK3;PFKL;TKFC;GMDS;FCSK;FPGT;HKDC1;ALDOC;ALDOB;ALDOA;FBP1;PFKM;FBP2"
"Thyroid hormone synthesis","46/75",0.0653990460837704,0.141129763270578,0,0,1.46684298886106,4.00044403048325,"ADCY4;ATP1A4;ITPR1;ADCY3;ATP1A3;ITPR2;ATP1A2;ITPR3;TTF2;ADCY1;ATP1A1;LRP2;SERPINA7;ADCY7;ADCY6;ASGR2;ADCY5;DUOX1;CREB3L3;CREB3L4;IYD;CREB3L2;PRKACA;GPX1;GPX3;PRKCB;GPX6;GSR;GPX8;GPX7;PRKCA;ATP1B2;ATP1B1;TSHR;PDIA4;CREB3;PLCB3;ADCY9;CREB1;PAX8;FXYD2;ALB;PLCB1;SLC26A4;PLCB2;CREB5"
"Viral protein interaction with cytokine and cytokine receptor","60/100",0.0654891776370293,0.141129763270578,0,0,1.38740568775392,3.78188806500205,"CXCL9;CSF1;CXCL1;CXCL13;CXCL3;CXCL14;TNF;CXCL2;CX3CL1;CXCL5;IL18RAP;TNFSF10;CCR9;CCR8;CCR7;CCR5;CCR4;CCR3;CCR2;IL18;TNFRSF1B;TNFRSF1A;LTA;XCL1;IL6ST;CX3CR1;CCL11;CXCR5;CXCR4;IL2RG;CCL8;CCL7;CCL5;CXCR3;CCL4;CXCR2;CCL3;CCL2;TNFRSF14;CCL1;CCL17;CCR10;CCR1;CCL24;XCR1;CCL22;TNFSF14;CCL20;IL10RA;IL34;TNFRSF10B;PPBP;CXCL10;IL6;CXCL12;IL2RA;IL2RB;CCL28;IL18R1;PF4"
"HIF-1 signaling pathway","65/109",0.0657135460228627,0.141129763270578,0,0,1.36647369856506,3.72015658683588,"CDKN1A;FLT1;TFRC;EPO;SERPINE1;SLC2A1;PIK3CD;ENO1;PIK3CB;ENO2;ENO3;ENO4;HK2;HK1;HK3;AKT3;AKT1;TIMP1;EDN1;MAP2K2;PRKCB;IFNGR1;IFNGR2;CYBB;PRKCA;RBX1;HKDC1;ALDOC;ALDOB;ALDOA;GAPDH;TLR4;CAMK2D;CUL2;PIK3R3;PIK3R1;PDHB;HIF1A;RELA;LDHB;LDHA;MKNK1;MKNK2;EIF4EBP1;PGK1;HMOX1;EGLN1;ANGPT4;EGLN3;PDHA1;EGLN2;NOS2;EGF;NOS3;INSR;STAT3;IGF1;NFKB1;MTOR;VEGFA;IL6;PFKL;RPS6KB2;TEK;PFKM"
"Butanoate metabolism","19/28",0.0666616721819171,0.142211567321423,0,0,1.95123700634829,5.28419395426765,"ECHS1;HMGCS1;ACSM1;GAD1;ABAT;ACSM5;AACS;ACAT2;ACAT1;HMGCL;HADHA;ALDH5A1;BDH2;BDH1;OXCT1;EHHADH;L2HGDH;HADH;ACADS"
"Mannose type O-glycan biosynthesis","16/23",0.0682353718880757,0.144604761617114,0,0,2.11244736769684,5.6714822140121,"B4GALT2;POMT2;B4GALT1;FKRP;B3GAT2;POMT1;POMGNT2;POMGNT1;FUT4;B4GAT1;FUT9;MGAT5B;CHST10;POMK;LARGE1;LARGE2"
"Basal cell carcinoma","39/63",0.0727841021003772,0.153229688632373,0,0,1.50248576117386,3.93689992297341,"CDKN1A;WNT2B;TCF7;WNT8B;GLI1;GLI3;GLI2;WNT6;SHH;SUFU;DVL1;DVL2;BAK1;WNT4;APC2;TCF7L2;WNT10B;FZD3;TCF7L1;WNT10A;FZD2;WNT5B;FZD5;GADD45B;FZD4;GADD45A;FZD7;WNT5A;FZD6;PTCH2;FZD8;WNT7A;AXIN2;WNT9A;KIF7;GADD45G;BMP4;BMP2;BAX"
