"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0170033","L-amino acid metabolic process",183,-0.552833456746734,-2.35800278661811,1e-10,2.95023041474654e-09,2.00582100412321e-09,2969,"tags=50%, list=14%, signal=43%","20186/66194/72562/67026/70503/11611/104923/14719/14630/69219/14287/50880/11615/107146/20751/14317/20425/78830/18242/70266/57320/52633/12035/12012/14718/14431/78920/20768/14661/76282/11992/434437/27364/11565/268782/12036/107869/109900/214579/15356/14415/14645/217830/104816/110391/243537/26912/72039/108156/71562/70337/13142/13180/18125/14874/108037/246221/56357/246277/212647/229905/68133/78038/14085/237320/14598/15233/270076/14417/269378/12411/70789/232078/19125/192653/104174/64918/11484/30956/98256/18478/107766/23923/14711/11898/329008/76187/15186/209176/15445/12116"
"GO:0006631","fatty acid metabolic process",441,-0.506937376247889,-2.35724199945579,1e-10,2.95023041474654e-09,2.00582100412321e-09,3695,"tags=49%, list=17%, signal=41%","75778/212980/52665/170789/66887/226143/14073/14862/96979/67885/216739/54447/56448/20216/226856/15108/26922/72082/60527/67131/14864/12894/237625/106529/19017/74114/625249/71519/71147/14732/14080/19300/11363/13106/66841/17319/407785/26378/66400/13177/97212/217700/52430/67460/239126/546837/66948/110460/231086/19299/20524/14077/66447/51798/66885/26365/234673/217698/77219/13850/56690/80911/11409/13109/56794/13382/116852/71767/108079/12012/12908/27052/56717/21405/11684/67856/70316/329910/229211/11370/12896/18634/69772/72361/231070/11992/13098/13884/66113/13168/257633/11814/26897/11687/60525/665095/116939/13097/15378/29807/226564/666168/110935/14245/13105/70861/56473/110826/15446/109254/110842/13094/13101/68312/230161/12623/170439/18777/109672/15107/11808/17918/30924/20280/18984/226105/11430/209186/93747/16922/83702/52538/338350/70025/407243/54326/171282/102632/26458/110446/100040843/13088/17850/71985/106861/18604/68631/100705/13076/14857/19013/56357/338521/78894/74156/13099/110959/17117/20249/66469/14261/14933/233799/55990/13077/270076/67800/26367/235674/14081/68738/111175/234671/232078/16956/12895/13117/23945/117147/74147/100066/212933/56185/272428/57742/328035/102570/93732/436059/13107/69123/105349/14607/18534/11364/76574/234669/227627/76279/171281/105387/13119/13086/234564/64385/13087/243881/27413/13897/242546/16334/104158/100043108/380997/382044"
"GO:0097530","granulocyte migration",152,0.701952040099645,2.35226675121283,1e-10,2.95023041474654e-09,2.00582100412321e-09,3652,"tags=55%, list=17%, signal=46%","20306/20293/56221/20299/20310/20311/20307/14825/20304/232983/20308/330122/20296/12775/240873/12267/57349/16409/20292/11501/58217/20305/56744/20290/66166/14131/12765/13614/20201/12986/19152/270152/12771/19354/17916/55985/74748/17329/12273/24088/105855/68891/16149/16963/14127/15945/20202/20750/16803/76527/16414/20343/20963/20302/12977/22324/217303/58218/16176/319430/20303/13731/16171/19219/16952/21930/13617/227541/227288/27218/20312/14347/13615/13861/104099/16177/21828/16854/277360/21825/68585/15978/83430/71660"
"GO:0044242","cellular lipid catabolic process",221,-0.526185596352472,-2.34612285630213,1e-10,2.95023041474654e-09,2.00582100412321e-09,3724,"tags=47%, list=17%, signal=39%","66853/52665/170789/66887/14073/67885/54447/15108/546726/20598/12894/100504285/74114/15212/14080/19300/13082/11363/66841/26378/13177/97212/52430/67460/66948/231086/19299/20524/51798/66885/20597/14420/56690/80911/11409/56794/18010/23956/71767/14667/12908/56717/229211/11370/12896/18634/69772/69376/11992/12097/66113/18795/11814/116939/170752/14245/110826/109254/110842/238055/15107/11808/30924/20280/67758/11430/93747/16922/52538/338350/70025/18606/18781/102632/232174/26458/110446/71985/106861/100705/56357/110959/17117/270076/235674/16956/12895/23945/74147/56185/57742/93732/69123/105349/11807/18534/11364/76574/227627/71760/234564/64385/27413/104158"
"GO:0002687","positive regulation of leukocyte migration",164,0.692912818940716,2.33795316914343,1e-10,2.95023041474654e-09,2.00582100412321e-09,4325,"tags=58%, list=20%, signal=47%","20306/20293/56221/20304/232983/20296/12775/240873/12267/17123/57349/21838/12772/20344/11501/14068/58217/17395/20290/66166/19204/14289/70839/20297/12765/83433/13614/13051/18787/11629/17387/19354/17916/55985/12273/24088/105855/16149/16963/15945/12721/22164/16803/76527/20343/20375/21336/20302/12977/12770/15894/16398/20737/16176/16416/19242/19219/16401/21803/13617/57266/17173/12768/227541/27218/69453/16859/20312/14347/13615/16159/106512/12061/114332/654459/16177/18654/21828/16854/14205/21825/68585/83430/71660/20339/14747/50930/12458/14345/16175/22059/14063/27226/67374/16423"
"GO:0019395","fatty acid oxidation",117,-0.582742366256651,-2.33460245572897,1e-10,2.95023041474654e-09,2.00582100412321e-09,3668,"tags=60%, list=17%, signal=50%","52665/66887/67885/15108/12894/19017/74114/14080/19300/11363/66841/13177/97212/52430/67460/239126/66948/231086/19299/20524/14077/51798/66885/56690/80911/11409/56794/71767/12908/56717/11684/229211/11370/12896/18634/69772/11992/11687/226564/110826/110842/15107/20280/18984/11430/93747/16922/52538/338350/102632/26458/110446/71985/100705/19013/56357/14261/55990/270076/67800/235674/12895/74147/56185/93732/69123/11364/76574/227627/27413"
"GO:0170039","proteinogenic amino acid metabolic process",165,-0.551429799147687,-2.32908002881914,1e-10,2.95023041474654e-09,2.00582100412321e-09,3622,"tags=51%, list=17%, signal=43%","20186/66194/72562/67026/70503/11611/104923/14719/14630/69219/14287/50880/107146/20751/14317/20425/78830/18242/52633/12035/12012/14718/78920/20768/14661/76282/11992/434437/27364/11565/268782/12036/107869/109900/214579/15356/14415/14645/217830/104816/110391/243537/26912/72039/108156/71562/70337/13142/13180/18125/14874/108037/246221/56357/246277/212647/68133/78038/14085/14598/15233/270076/14417/12411/70789/232078/19125/192653/104174/64918/11484/30956/98256/18478/107766/23923/14711/11898/329008/76187/15186/209176/15445/12116"
"GO:0015980","energy derivation by oxidation of organic compounds",357,-0.521634546779035,-2.32408025323369,1e-10,2.95023041474654e-09,2.00582100412321e-09,3976,"tags=52%, list=18%, signal=43%","14297/72759/13853/12850/71361/66148/77559/230125/14533/329509/18627/58805/68198/72170/12064/66114/67885/69875/100503946/68197/67472/102093/18682/76668/215951/19017/67834/232146/14004/67130/17991/66091/14719/18597/20917/66841/170731/66576/11957/110323/66916/12867/407785/66972/230075/74185/68194/12122/67530/66495/71679/50799/17448/28080/57423/66414/26926/216558/11428/68202/78830/225887/12864/66925/84682/13063/15929/57320/66046/68375/66128/68263/12857/14571/68015/72900/105675/11949/17722/12861/66152/235339/66383/104130/67863/13382/226646/54405/72157/17721/18642/22272/67892/78330/67184/56717/170718/12859/14718/66043/12868/78920/70316/20916/66142/269951/66052/68349/12866/67264/67126/67273/17716/75406/11950/66108/14194/67003/11958/67636/66594/12858/66377/18293/17995/66218/57436/66945/70556/11946/11814/66445/11554/17708/11947/68342/17711/56451/17717/11429/110826/68943/22273/227197/17719/110842/14527/66694/217166/67914/17449/64384/67680/20656/103172/22113/110095/271639/227731/52637/78174/108037/11474/12359/17710/12865/26380/13077/14555/16591/58200/14385/212933/16548/17705/16002/12869/17709/11364/14711/11639/76187/14377/232493/16334/17751"
"GO:0097529","myeloid leukocyte migration",231,0.668743710868526,2.31402090579472,1e-10,2.95023041474654e-09,2.00582100412321e-09,3652,"tags=49%, list=17%, signal=41%","20306/20293/56221/20299/20310/20311/20307/14825/20304/232983/20308/330122/20296/12775/240873/12267/57781/57349/16409/12772/20292/11501/21943/58217/20305/17395/56744/20290/66166/14289/70839/15139/14131/12765/83433/13614/20201/12986/12652/19152/13051/18787/270152/12771/11629/17387/19354/17916/55985/74748/17329/12273/24088/105855/68891/17390/16149/16963/14127/15945/20202/20750/18133/16803/76527/16414/20343/20963/20375/20302/64095/12977/12770/22324/217303/17965/58218/13035/16176/319430/20303/100952/13731/16171/19219/23892/16952/21930/13617/245195/12768/227541/227288/18591/27218/12798/20312/14347/13615/13861/104099/654459/16177/18654/21828/16854/277360/14205/21825/68585/15978/83430/71660"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",405,0.648795449260892,2.30600820576475,1e-10,2.95023041474654e-09,2.00582100412321e-09,4193,"tags=53%, list=19%, signal=43%","12266/15223/56620/18566/12775/19368/19369/19370/56554/14990/240873/12267/12630/77777/12772/21926/30925/56644/72049/16193/56744/16016/246779/16364/16197/209590/110786/670558/20706/15139/14131/12262/12260/83433/18733/12986/14939/404711/14129/77125/12259/225825/12229/12519/12268/246256/16174/110787/11846/20371/100504404/105855/17085/14190/636260/16149/100775174/14728/56708/780932/16963/110558/15018/379043/12983/14127/74131/21929/53314/246177/77727/60504/12478/22164/17082/22376/74732/50908/16160/18987/19264/21938/75863/19698/80859/11628/16183/21939/26909/380797/12487/317677/18173/50931/14998/50909/243910/24099/16950/56532/15894/12515/12051/780825/20849/244202/171285/20737/13032/14128/544896/12269/16182/16176/18439/16643/16019/216799/76438/57914/214855/629822/13731/238875/12504/54445/668469/16362/20556/100775173/17480/16199/16952/21803/74048/17173/16852/218624/18783/110557/12984/12944/629842/667277/12628/780939/103743/12258/628398/14972/16161/14284/57765/27218/67278/18034/21947/64817/668421/380795/195180/16331/12484/14347/72077/14991/16159/12479/16185/16194/224840/83408/13848/332579/15007/667977/777685/14964/16177/54123/110785/223601/237877/619994/780799/100328588/14204/380823/15015/15978/12279/83430/629826/239743/52118/380792/27060/21948/20723/667281/12458/16992/70450/21355/15006/20848/15284/668438/238447/15458/16173/192656/15013/12010"
"GO:0072522","purine-containing compound biosynthetic process",240,-0.51298775238931,-2.29640254823052,1e-10,2.95023041474654e-09,2.00582100412321e-09,4702,"tags=56%, list=22%, signal=44%","59027/106564/18103/211347/11674/11637/27425/17993/13806/83603/66454/16889/66416/11983/75456/11515/12041/433182/236900/68198/66114/216739/69875/100503946/68197/23971/69802/110639/67130/17991/66091/18597/223646/11957/66916/407785/230075/68194/66495/71679/50799/28080/20425/22333/57423/66414/68202/78830/225887/66925/66046/68375/67375/68263/78914/72900/11949/17722/235339/56690/56248/104130/11951/13382/226646/54405/17721/230103/78330/67184/50873/21405/68646/66043/11964/70316/70456/269951/66052/68349/67264/67126/67273/17716/75406/11950/66108/11958/66377/17995/75735/66218/73132/66945/228033/11534/11946/11565/52815/60525/29807/11947/68342/17717/74023/227197/17719/55951/67680/170439/70025/108156/71562/271639/71743/110446/17850/18604/100705/19013/73095/270076/14081/68738/70789/23972/17705/107477/98256/107766/68352/11639/245650/209176"
"GO:0002443","leukocyte mediated immunity",495,0.642820042229458,2.29576345841592,1e-10,2.95023041474654e-09,2.00582100412321e-09,3868,"tags=51%, list=18%, signal=42%","12266/20311/14825/15223/18566/20296/215900/19368/19369/19370/56554/50701/12523/14990/217304/12630/232408/16409/77777/12772/21926/30925/442827/56644/503550/16193/58217/16016/16197/209590/19204/110786/670558/20706/15139/14131/12262/12260/83433/18733/12986/81897/12652/14939/404711/14129/13051/12259/24046/225825/17969/12229/12519/12268/246256/16174/19354/110787/17916/11846/20371/16642/100504404/24088/105855/14190/636260/68891/80782/16149/100775174/14728/56708/780932/16963/110558/15018/379043/12983/14127/243655/74131/22177/53314/246177/77727/60504/11745/12478/12721/22164/84544/22376/74732/380732/50908/16414/16160/72310/18987/19264/20963/21938/20375/15227/75863/20302/80859/11628/16183/21939/26909/380797/12487/317677/18173/50931/14998/12481/50909/98365/22324/56532/15894/217303/12051/16641/58218/780825/13035/56743/171285/20737/13032/26904/14128/544896/12269/16182/16176/18439/233046/16643/16019/216799/76438/57914/214855/629822/327957/13731/238875/667612/54445/668469/20556/20400/14460/100775173/17480/17057/16199/16797/21803/17059/74048/14061/218624/14159/110557/12984/12944/629842/667277/21354/27007/12628/780939/14191/12258/628398/14972/54725/100689/320407/14284/57765/27218/67278/21947/23900/64817/668421/380795/14940/16859/195180/16331/12484/13421/93670/14347/72077/14991/16159/216869/21898/225642/12479/16185/224840/83408/16768/13848/332579/15007/667977/777685/14964/16177/54123/110785/18159/19215/223601/237877/619994/780799/18806/100328588/14204/380823/15368/15015/15978/69550/12279/83430/629826/52118/380792/27060/21948/20723/667281/12458/16992/70450/21355/18124"
"GO:0002449","lymphocyte mediated immunity",385,0.645328724091736,2.29182865339859,1e-10,2.95023041474654e-09,2.00582100412321e-09,3866,"tags=52%, list=18%, signal=43%","12266/15223/18566/215900/19368/19369/19370/56554/14990/12630/232408/77777/12772/21926/30925/503550/16193/16016/16197/110786/670558/20706/15139/14131/12262/12260/83433/18733/12986/14939/404711/14129/12259/225825/12229/12519/12268/246256/16174/110787/11846/20371/16642/100504404/105855/14190/636260/80782/16149/100775174/14728/56708/780932/16963/110558/15018/379043/12983/14127/243655/74131/53314/246177/77727/60504/12478/12721/22164/84544/22376/74732/50908/16160/72310/18987/19264/21938/75863/80859/11628/16183/21939/26909/380797/12487/317677/18173/50931/14998/12481/50909/22324/56532/15894/12051/16641/780825/171285/20737/13032/26904/14128/544896/12269/16182/16176/18439/233046/16643/16019/216799/76438/57914/214855/629822/13731/238875/667612/54445/668469/20556/20400/100775173/17480/17057/16199/21803/17059/74048/218624/110557/12984/12944/629842/667277/21354/27007/12628/780939/12258/628398/14972/54725/320407/14284/57765/27218/67278/21947/23900/64817/668421/380795/14940/16859/195180/16331/12484/14347/72077/14991/16159/216869/12479/16185/224840/83408/16768/13848/332579/15007/667977/777685/14964/16177/54123/110785/223601/237877/619994/780799/100328588/14204/380823/15015/15978/12279/83430/629826/52118/380792/27060/21948/20723/667281/12458/16992/70450/21355"
"GO:0034440","lipid oxidation",125,-0.555811378250993,-2.29010949323623,1e-10,2.95023041474654e-09,2.00582100412321e-09,3668,"tags=56%, list=17%, signal=47%","52665/66887/67885/15108/12894/19017/74114/14080/19300/11363/66841/13177/97212/52430/67460/239126/66948/231086/19299/20524/14077/51798/66885/56690/80911/11409/56794/71767/12908/56717/11684/229211/11370/12896/18634/69772/11992/11687/226564/110826/110842/15107/20280/18984/11430/93747/16922/52538/338350/102632/26458/110446/71985/100705/19013/56357/14261/55990/270076/67800/235674/12895/74147/56185/93732/69123/11364/76574/227627/27413"
"GO:0032609","type II interferon production",136,0.690475115908769,2.289087520743,1e-10,2.95023041474654e-09,2.00582100412321e-09,4400,"tags=62%, list=20%, signal=50%","170744/57757/12775/19369/77777/12772/21926/30925/12475/56644/72049/246779/12394/209590/81897/77125/242122/225825/225471/16174/20371/58205/14728/16963/16153/110558/243655/74131/102657/22164/84544/17082/16792/16160/80859/16183/18173/50931/12481/56532/26362/12051/16428/171285/170743/26904/16182/16176/12501/19260/214855/18106/14255/74048/27007/16161/27218/21947/16859/12399/15900/13813/14991/16159/21898/21946/20539/12479/234695/384997/83408/16162/16177/223601/83430/27060/21950/16992/16173/192656/12000/14063/230738/16423/100038882"
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",224,0.661366488897353,2.28289717731936,1e-10,2.95023041474654e-09,2.00582100412321e-09,4310,"tags=54%, list=20%, signal=43%","12266/15223/56620/18566/12775/19368/19369/19370/56554/14990/240873/77777/12772/21926/56644/72049/16193/56744/16016/246779/16197/209590/670558/14131/83433/14129/77125/225825/12229/12519/11846/20371/100504404/105855/14728/56708/16963/110558/15018/379043/14127/74131/21929/77727/22164/17082/22376/16160/19264/21938/75863/80859/16183/21939/12487/18173/50931/14998/243910/24099/16950/56532/12515/244202/171285/20737/14128/12269/16182/16176/18439/16643/216799/214855/12504/16362/16952/21803/74048/17173/16852/18783/110557/14972/16161/57765/27218/67278/64817/12484/14347/14991/16159/12479/83408/332579/15007/667977/14964/16177/223601/237877/100328588/14204/15015/15978/83430/52118/667281/16992/21355/15006/15284/15458/16173/192656/15013/12010/19294/230738"
"GO:0032649","regulation of type II interferon production",124,0.693567749326948,2.2828300236514,1e-10,2.95023041474654e-09,2.00582100412321e-09,3356,"tags=55%, list=15%, signal=47%","170744/57757/12775/19369/77777/12772/21926/30925/12475/56644/72049/246779/12394/209590/81897/77125/225825/225471/20371/58205/14728/16963/16153/110558/243655/74131/102657/22164/84544/17082/16792/16160/16183/18173/50931/12481/56532/26362/12051/171285/170743/26904/16182/16176/12501/19260/214855/18106/14255/74048/27007/16161/27218/21947/16859/15900/14991/16159/21898/21946/20539/12479/234695/384997/83408/16162/16177/223601"
