"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"peptidyl-proline 4-dioxygenase activity (GO:0031545)","7/8",0.0447392073520607,0.302590983058561,0,0,6.46780868058897,20.094867386438,"EGLN1;EGLN3;EGLN2;P4HA1;P4HA2;P4HA3;P4HB"
"procollagen-proline dioxygenase activity (GO:0019798)","7/8",0.0447392073520607,0.302590983058561,0,0,6.46780868058897,20.094867386438,"P4HA1;P4HA2;P4HA3;P3H2;P3H1;P3H3;P4HB"
"sterol transfer activity (GO:0120015)","14/19",0.0461851733332231,0.310700256968956,0,0,2.58778890600925,7.95770049355036,"ABCA1;GRAMD1B;GRAMD1A;STARD4;STARD5;MTTP;OSBPL2;APOA2;APOA4;NPC2;OSBP;APOB;PLTP;ABCG1"
"C-C chemokine binding (GO:0019957)","17/24",0.0485325898072694,0.323037026336217,0,0,2.24469153811221,6.79135858550412,"CCR1;CX3CR1;XCR1;CXCR5;CXCR4;CXCR6;CXCR3;CXCR2;CCR9;CCR8;ACKR2;CCR7;CCR5;CCR4;CCR10;CCR3;CCR2"
"ferrous iron binding (GO:0008198)","17/24",0.0485325898072694,0.323037026336217,0,0,2.24469153811221,6.79135858550412,"EGLN1;FTO;EGLN3;PHYH;EGLN2;FECH;HAAO;TET2;ALKBH3;HEPH;ALKBH1;FTH1;ACP5;HIF1AN;CDO1;FXN;ISCU"
"transcription coregulator binding (GO:0001221)","34/53",0.0500610649297571,0.329949350322135,0,0,1.65462430681103,4.9547918791697,"THRB;CTBP1;EHMT2;PHF1;USP11;EHMT1;WIZ;RORA;AHR;RELA;TERT;ZBTB7A;TEAD2;SMAD3;UBE2I;EED;RPL23;NEK6;LMO2;NR1D1;ESR1;CIT;PER2;AR;PER1;MED25;THAP7;CNOT2;MTF2;PGR;HDGF;VGLL4;PPARD;EZH2"
"protein tyrosine phosphatase activity (GO:0004725)","46/74",0.050095648578321,0.329949350322135,0,0,1.5193889379554,4.54877870620856,"PTPRU;PTPRR;PTPRS;MTMR3;PTPRN;PTPRM;PTPN22;PTPRJ;TPTE;PTPN23;PTPRK;DUSP15;HACD2;PTPDC1;CDC14B;TIMM50;UBASH3B;TNS2;PTPN1;DUSP1;EYA2;PTPN12;CDC25C;PTPN13;PTPN14;CDC25A;PALD1;CDC25B;DUSP22;PTP4A1;PTPRD;DUSP23;PTP4A2;PTPRE;PTP4A3;PTPRB;PTPRC;PTPRA;PGP;PTPN9;PTPN6;PTPN7;PTPN5;PTPN2;CDKN3;PTPN3"
"GDP binding (GO:0019003)","42/67",0.0505940938518552,0.331496719091843,0,0,1.5536268829664,4.63589899947197,"RAB3B;RASL12;RAB5B;RAB5C;RALB;DIRAS1;ARL3;DIRAS2;MIEF1;RERG;GNAI1;RAB21;RAP1B;NRAS;RRAS;RAB28;HRAS;RAB8A;RAB8B;TRIM23;RAB2A;RAB4A;RRAS2;RAB27A;RAB27B;GEM;RAB11B;RAP2C;DYNC1LI1;RAP2A;RAB31;RAP2B;RRAGC;RAB14;RHEB;RAB12;RAB18;KRAS;RAB17;RAB5A;RAN;ARL8B"
"acetylglucosaminyltransferase activity (GO:0008375)","31/48",0.0535519534838783,0.347360880291228,0,0,1.68597756455722,4.9350299924244,"HEXB;PIGQ;GCNT1;HEXA;B3GLCT;RFNG;LFNG;MGAT5;MGAT5B;B3GALT1;GCNT2;MGAT3;GCNT3;GCNT4;MGAT1;MGAT2;LARGE1;B3GALNT1;B3GALT5;POMGNT2;POMGNT1;EXT1;B3GNT9;B3GNT8;B4GAT1;A4GNT;B3GNT5;MGAT4A;PIGA;B3GNT3;B3GNT2"
"organic cation transmembrane transporter activity (GO:0015101)","12/16",0.0535675761339414,0.347360880291228,0,0,2.77238590410168,8.11425043871501,"SLC22A4;SLC25A26;SLC22A5;SLC44A4;SLC25A17;SLC44A1;SLC7A8;SLC44A2;SLC22A2;SLC22A1;SLC29A4;SLC25A42"
"calcium ion transmembrane transporter activity (GO:0015085)","35/55",0.0545057688067975,0.351632087994622,0,0,1.61811251568079,4.70781540900119,"RYR1;RYR2;ATP2A3;ITPR1;ATP2A2;ITPR2;PKD1L2;PKD2L2;PSEN1;PKD2;ATP2C1;PKD1;SLC8A2;TMEM165;PANX1;SEC61A1;TRPM2;ANXA6;TRPM7;ANXA9;ANXA2;TRPC3;TRPC1;TRPV2;TRPV3;ATP2B2;ATP2B1;TMCO1;GRIN3B;TRPV6;TRPV4;TRPV5;ORAI1;SLC24A5;MCU"
"magnesium ion binding (GO:0000287)","86/146",0.0549880410433136,0.352933447104533,0,0,1.32630592190328,3.84713541640878,"TOP2A;DYRK3;DYRK2;CERK;LRRK2;MAST1;CIB2;CLYBL;THG1L;THTPA;ENDOV;HPGDS;STK11;IMPA1;OPA1;NUDT18;MAP3K6;PSPH;PGM1;MAP3K5;NUDT12;DIS3L2;IDH3A;SPHK1;TESC;IRAK3;YDJC;GEM;PLSCR1;RAP2A;MSH2;PPA2;RRAGC;PLSCR3;MTHFD2;PPA1;RP2;ADPRH;PGP;SIK3;SIK1;HPRT1;TSSK4;TKT;PI4K2A;CILK1;BRSK1;PIF1;PDXK;MVK;ATP10D;NLRC4;STK4;GNAI1;STK3;HMGCL;SRR;FIGNL1;STK38;ABL1;MAP3K20;HACL1;TPPP;PCK1;MARK2;AASDHPPT;MARK1;EYA2;IDH3G;EPHX2;IDH1;NEK6;CDC42BPG;GSS;IDH2;PDE2A;PLK1;SEPTIN4;ATP4A;GCLC;PINK1;SNRK;RHEB;TDP2;UBA2;RAN"
"alpha-tubulin binding (GO:0043014)","21/31",0.0562580242791373,0.359251748950024,0,0,1.94113905753108,5.58622278006165,"OFD1;SETD2;TBCEL;PACRG;DLEC1;ARL4C;EML4;TTLL7;SPAST;FNTA;RACGAP1;FAM110C;TRPV4;TBCE;EFHC1;FYN;TRAPPC14;DIP2B;ARL8A;ARL8B;CDK5R1"
"3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)","15/21",0.0571692687329582,0.361401708874681,0,0,2.31050756043533,6.61206909846901,"PDE1B;PDE1A;PDE4D;PDE2A;PDE3B;PDE4C;PDE10A;PDE3A;PDE4B;PDE4A;PDE5A;PDE6A;PDE8B;PDE8A;PDE9A"
"pyridoxal phosphate binding (GO:0030170)","15/21",0.0571692687329582,0.361401708874681,0,0,2.31050756043533,6.61206909846901,"PYGB;PDXK;OAT;GLDC;SHMT2;SHMT1;PLPBP;ABAT;PYGL;THNSL2;SRR;CBS;CTH;ALB;PNPO"
"NAD+ ADP-ribosyltransferase activity (GO:0003950)","18/26",0.0575543025416807,0.362016562987172,0,0,2.07962427745665,5.93738218262432,"PARP6;PARP3;PARP2;TIPARP;SIRT4;SIRT5;PARP16;SIRT6;ZC3HAV1;PARP14;PARP9;SIRT1;ART3;SIRT2;ART4;PARP8;SIRT3;PARP11"
"metallopeptidase activity (GO:0008237)","72/121",0.0580297611396938,0.363191241361864,0,0,1.35939000818224,3.86991049237291,"MIPEP;ADAMDEC1;ECE1;ADAMTS4;ADAMTSL1;ADAMTS5;ADAMTS2;MMP25;MMP24;ADAMTSL5;MMP27;ADAMTS1;ADAMTSL4;ANPEP;ADAMTSL3;CHMP1A;RNPEP;PMPCB;ADAMTS8;ADAMTS9;ADAMTS7;MMP7;MME;MMP2;MMP3;ADAM11;ADAM10;MMP8;MMP9;MMP10;ADAM19;MMP12;AFG3L2;MMP11;ADAM17;MMP14;KEL;MEP1B;MEP1A;MMP15;ADAM12;MMP17;DPEP1;MMP19;ADAM8;LAP3;THOP1;TRABD2B;PAPPA2;OMA1;SPG7;ADAMTS12;PRPF8;ADAMTS10;THSD4;ZMPSTE24;ADAMTS16;ADAM28;PITRM1;ADAMTS18;ADAMTS17;ADAM23;RCE1;METAP1D;ACE;NRDC;ECEL1;ERAP1;ADAM33;COPS6;BMP1;COPS5"
"pentosyltransferase activity (GO:0016763)","25/38",0.0606284484217576,0.376935492570474,0,0,1.77772916373128,4.9829589355446,"QPRT;ZC3HAV1;ART3;ART4;TYMP;PPAT;UPP2;LARGE1;LARGE2;PARP6;PARP3;PARP2;TIPARP;SIRT4;SIRT5;PARP16;SIRT6;PARP14;PARP9;SIRT1;SIRT2;PARP8;SIRT3;LACC1;PARP11"
"1-acylglycerol-3-phosphate O-acyltransferase activity (GO:0003841)","10/13",0.0617239359853082,0.376935492570474,0,0,3.08015659093826,8.57849324304311,"LPCAT2;LPCAT1;PNPLA3;GPAT3;ABHD5;AGPAT1;AGPAT2;LCLAT1;AGPAT3;AGPAT4"
"cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)","10/13",0.0617239359853082,0.376935492570474,0,0,3.08015659093826,8.57849324304311,"CASP9;CASP7;CASP12;CASP8;CASP6;CASP3;CASP4;CASP1;CASP2;CFLAR"
"insulin-like growth factor I binding (GO:0031994)","10/13",0.0617239359853082,0.376935492570474,0,0,3.08015659093826,8.57849324304311,"IGFBP1;IGFBP5;IGFBP4;ITGB4;INSR;ITGB3;IGFBP2;ITGAV;LRP2;IGFBP6"
"water channel activity (GO:0015250)","10/13",0.0617239359853082,0.376935492570474,0,0,3.08015659093826,8.57849324304311,"AQP8;AQP9;PDPN;AQP6;AQP7;AQP11;AQP4;AQP2;AQP3;AQP1"
"protein kinase regulator activity (GO:0019887)","59/98",0.0625381951036556,0.380063040774873,0,0,1.39927483935609,3.87875877293901,"CDKN1C;CCNK;CDKN1A;GMFB;CCNI;EPO;GMFG;RPLP1;CCNF;DUSP19;CCNC;RPTOR;CCND3;STK11;CCND2;CCND1;CCNL2;CCNL1;CNPPD1;NCK1;MAPK8IP1;CCNA2;DNAJC3;GPRC5B;GPRC5A;CCNE2;CCNY;PRKAR1B;CCNE1;CSNK2B;TRIB1;GPRC5C;AGAP2;GSKIP;CCNB2;SOCS3;CCNB1;SOCS1;PRKAR2A;MBIP;SH3BP5;ANKRD54;NCKAP1L;MARK2;HEXIM1;NPM1;KIDINS220;MT3;CXCL10;TPX2;RGCC;SH3BP5L;TAOK3;WNK1;CCNG2;PPP1R1B;CCNG1;CCNJL;CDK5R1"
"GTPase regulator activity (GO:0030695)","133/233",0.0667372886160085,0.395345446881363,0,0,1.23114076960546,3.33268751559159,"ERRFI1;RTKN;IPO5;PREX2;SYDE2;PREX1;SYDE1;RGS2;OPHN1;RGS1;TBC1D10C;SIRPA;TBC1D10A;TBC1D22B;RGS6;STARD8;RALGAPA2;TSC2;TBC1D2B;ARHGAP45;BCR;ACAP2;ADGRB3;LARS1;ADPRH;PREB;RIN2;LLGL1;CDC42SE1;NPRL2;AGAP2;ARHGAP19;ARHGAP18;ARL2;ARHGAP17;IQGAP1;THY1;HACD3;IQGAP2;ARHGAP15;IQGAP3;RAP1GAP;RASGRP3;RIC8A;ARHGAP22;RACGAP1;TBC1D13;TBC1D14;NCKAP1L;SRGAP2;TBC1D17;RALGDS;EVI5;TBC1D16;RAP1GAP2;JUN;RABGAP1L;STARD13;GRTP1;TNK2;ARHGAP27;ARHGAP25;ARHGAP24;ARHGAP33;CCDC88A;ARHGAP32;TBCK;ARHGAP30;CPEB2;ARHGAP9;ARHGAP11A;GPSM1;NRP1;GPSM2;ARHGAP8;LRRK2;ARHGAP1;HTR2B;ARHGEF10L;ARRB1;WASL;SIPA1L2;FLCN;SIPA1L1;TAGAP;GARNL3;VAV3;ELMOD1;TBC1D8;ELMOD3;RHOH;TBC1D9;ARAP1;GMIP;ARFGAP3;MTSS2;ARHGAP10;TBC1D1;TBC1D2;ALS2;RASA4;RP2;RASA1;CDC42EP2;ITGB1BP1;PLCB1;SOS1;ARHGEF6;RABGAP1;GPS1;RGS16;WAS;ASAP3;ASAP1;RANBP3L;SH3BP1;CHN1;BNIP2;RGS20;SH3BP4;SLIT2;SEC23B;RANBP1;RANBP3;MYO9B;STXBP5L;SGSM2;RGS10;RUNDC1;RAB3GAP2;SMAP2;RAB3GAP1;SIPA1"
"cadherin binding involved in cell-cell adhesion (GO:0098641)","13/18",0.0674470860050476,0.395345446881363,0,0,2.40271545498315,6.47871054407067,"ANXA1;ANXA2;TMOD3;BAIAP2;CNN3;PDLIM1;BAIAP2L1;KRT18;TRIM29;CDC42EP1;STXBP6;PDLIM5;S100A11"
"cholesterol transfer activity (GO:0120020)","13/18",0.0674470860050476,0.395345446881363,0,0,2.40271545498315,6.47871054407067,"ABCA1;GRAMD1B;GRAMD1A;STARD4;STARD5;MTTP;OSBPL2;APOA2;APOA4;NPC2;APOB;PLTP;ABCG1"
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)","13/18",0.0674470860050476,0.395345446881363,0,0,2.40271545498315,6.47871054407067,"PECR;MECR;TECR;DHCR24;PTGR1;PTGR2;TM7SF2;BDH2;DPYD;DHCR7;DECR2;BLVRA;DECR1"
"retinoic acid receptor binding (GO:0042974)","13/18",0.0674470860050476,0.395345446881363,0,0,2.40271545498315,6.47871054407067,"MED1;RARG;PRMT2;NCOA6;VDR;ARID5A;HMGA1;ASXL1;NR4A2;MED25;NRIP1;PPARG;TACC1"
"carboxy-lyase activity (GO:0016831)","16/23",0.0682353718880757,0.395345446881363,0,0,2.11244736769684,5.6714822140121,"BCKDHA;DDC;FAHD1;GAD1;HDC;UXS1;ODC1;ACOD1;CSAD;ACMSD;GGCX;UROD;ECHDC1;MVD;MLYCD;PCK2"
"cyclic-nucleotide phosphodiesterase activity (GO:0004112)","16/23",0.0682353718880757,0.395345446881363,0,0,2.11244736769684,5.6714822140121,"CNP;PDE1B;PDE1A;PDE4D;PDE2A;PDE3B;PDE4C;PDE10A;PDE3A;PDE4B;PDE4A;PDE5A;PDE6A;PDE8B;PDE8A;PDE9A"
"ATP transmembrane transporter activity (GO:0005347)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"SLC25A17;SLC17A9;SLC25A42;SLC25A23;SLC25A5;SLC25A4;SLC25A25;SLC25A24"
"cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"CDKN2D;HEXIM1;KAT2B;CDKN1A;CDKN2B;CDKN2C;CDKN2A;INCA1"
"cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:0097199)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"CASP9;CASP12;CASP8;CASP3;CASP4;CASP1;CASP2;CFLAR"
"fatty acid synthase activity (GO:0004312)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"ELOVL1;ELOVL5;ELOVL2;OXSM;ELOVL6;ELOVL7;MCAT;CBR4"
"G protein-coupled purinergic nucleotide receptor activity (GO:0045028)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"P2RY12;P2RY13;P2RY6;GPR34;GPR87;P2RY14;GPR171;PTAFR"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides (GO:0016812)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"DPYSL4;DPYSL5;DPYSL2;CAD;DPYSL3;CRMP1;DPEP1;OPLAH"
"prostaglandin receptor activity (GO:0004955)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"PTGER4;PTGFR;PTGIR;HPGD;PTGER1;PTGER2;PTGER3;PPARG"
"store-operated calcium channel activity (GO:0015279)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"TRPC6;TRPC3;STIM2;TRPC4;TRPC1;ORAI3;ORAI2;ORAI1"
"Tat protein binding (GO:0030957)","8/10",0.0700811086284133,0.395345446881363,0,0,3.6958614051973,9.82397664096003,"DNAJA1;GABARAPL1;NPM1;CTDP1;SMARCB1;MDFIC;DLL1;ACTB"
"small GTPase binding (GO:0031267)","101/175",0.0737761481075332,0.399327255379694,0,0,1.26293410045959,3.2921153206986,"CYFIP1;RTKN;CIB1;EPS8;GOLGA4;RUSC2;ARHGDIB;ANKFY1;ARFIP2;PLCE1;RCC1;UNC13B;TSC2;UNC13D;RNF41;RIN3;ULK1;MAPKAP1;RHOBTB3;IQGAP1;IQGAP2;NDRG1;RAP1GAP;KIF3A;NPC1L1;SRGAP2;EVI5;RAB11FIP3;RAB11FIP4;ABCA1;NGFR;RABGAP1L;ANKRD27;HACE1;RCC2;MYO5A;CYRIB;LSM2;EHD1;PEX5L;MYO5B;DMXL2;LZTR1;PICALM;DOCK4;LRRK2;USP33;DOCK7;ARHGAP1;BICDL1;TNFAIP1;YBX3;TRIOBP;AP1G1;PPP6R1;RNF152;RAB8A;ATP6AP1;SPHK2;ARHGEF16;RHOH;NUTF2;RABGGTB;RABGGTA;MTSS2;SIKE1;ALS2;CDC42EP5;CDC42EP4;PEX5;CDC42EP2;BIRC5;ARHGEF2;RAPGEF4;RABGAP1;WAS;FGD1;FGD2;STRN3;GGA2;FGD4;GGA1;PAK1;FGD6;PARD6A;FLNA;SH3BP4;CHML;WASF1;PAK2;RILP;RANBP1;MYO9B;SORL1;SOD1;FMNL1;MLPH;SGSM2;RAB3GAP2;RANGRF;RAB3GAP1"
"protein phosphorylated amino acid binding (GO:0045309)","27/42",0.0738921361900802,0.399327255379694,0,0,1.66392826149841,4.33478082719365,"BCAR3;IRS1;SHC1;PIK3R3;PIK3R1;SHB;SAMSN1;SHD;SHF;SH3BP2;ABL1;NCK2;SYK;FBXW7;VAV1;FGR;HCK;ZAP70;LCK;NEDD4;RASA1;PIN1;GRB2;PTPN6;PFN1;PTPN5;PTPN3"
"O-acyltransferase activity (GO:0008374)","20/30",0.075778434031121,0.399327255379694,0,0,1.84852572750048,4.76908830895342,"DGAT2;DGAT1;MOGAT2;MOGAT1;PLA2G4C;LPCAT1;MBOAT1;PLAAT1;LCAT;MBOAT2;PLA2G4A;PRDX6;PLA2G15;GPAM;LPCAT4;SOAT2;LPCAT3;LPCAT2;GPAT3;LRAT"
"transition metal ion transmembrane transporter activity (GO:0046915)","20/30",0.075778434031121,0.399327255379694,0,0,1.84852572750048,4.76908830895342,"TTYH1;SLC30A2;SLC31A1;SLC11A1;SLC30A5;SLC11A2;SLC40A1;SLC39A11;SLC39A10;SLC30A1;SLC39A14;TMEM165;ATP7B;SLC25A28;SLC39A6;SLC39A5;SLC39A8;SLC39A1;SLC39A4;SLC39A3"
"1-alkyl-2-acetylglycerophosphocholine esterase activity (GO:0003847)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"LCAT;PLA2G6;PAFAH1B3;PLA2G7;PAFAH1B2;PAFAH2"
"3',5'-cyclic-GMP phosphodiesterase activity (GO:0047555)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"PDE1B;PDE1A;PDE2A;PDE5A;PDE8A;PDE9A"
"3-hydroxyacyl-CoA dehydrogenase activity (GO:0003857)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"HADHB;HADHA;EHHADH;HSD17B4;HADH;HSD17B10"
"CDP-alcohol phosphatidyltransferase activity (GO:0017169)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"CDS1;PGS1;CHPT1;CDIPT;PIGF;SELENOI"
"glucose:sodium symporter activity (GO:0005412)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"SLC5A9;SLC5A11;SLC5A1;SLC5A10;SLC5A2;SLC5A3"
"glycerol transmembrane transporter activity (GO:0015168)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"AQP9;AQP11;AQP7;AQP2;AQP3;AQP1"
"histone threonine kinase activity (GO:0035184)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"DCAF1;PRKCB;CHEK1;PRKCA;VRK1;HASPIN"
"insulin-like growth factor II binding (GO:0031995)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"IGFBP1;IGFBP5;IGFBP4;INSR;IGFBP2;IGFBP6"
"manganese ion transmembrane transporter activity (GO:0005384)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"SLC11A1;SLC11A2;SLC39A8;ATP2C1;SLC39A14;TMEM165"
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor (GO:0016624)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"BCKDHA;PDHA1;BCKDHB;OGDH;OGDHL;PDHB"
"oxysterol binding (GO:0008142)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"OSBPL5;INSIG2;GPR183;INSIG1;OSBP;RORA"
"peroxisome proliferator activated receptor binding (GO:0042975)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"ASXL1;MED1;PRMT2;ASXL3;HMGA1;TACC1"
"phospholipid scramblase activity (GO:0017128)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"PLSCR1;PLSCR3;PLSCR2;PLSCR5;PLSCR4;ANO6"
"transmembrane receptor protein tyrosine kinase activator activity (GO:0030297)","6/7",0.0765969978148833,0.399327255379694,0,0,5.5433025404157,14.2418384521918,"GREM1;ANGPT4;EGF;DGKQ;NRG1;EFNA5"
"GTPase binding (GO:0051020)","115/201",0.0777302507509714,0.399327255379694,0,0,1.23746802693088,3.16112540210595,"CYFIP1;RTKN;CIB1;ENO1;EPS8;GOLGA4;RUSC2;ARHGDIB;ANKFY1;ARFIP2;PLCE1;RCC1;UNC13B;TSC2;ATG14;UNC13D;RNF41;RRAGC;RIN3;ULK1;MAPKAP1;RHOBTB3;IQGAP1;IQGAP2;NDRG1;RAP1GAP;KIF3A;NPC1L1;SRGAP2;RAB11FIP3;EVI5;RAB11FIP4;ABCA1;NGFR;RABGAP1L;HACE1;ANKRD27;RCC2;MYO5A;CYRIB;LSM2;EHD1;PEX5L;MYO5B;DMXL2;GNB1;RADIL;LZTR1;PICALM;DOCK4;LRRK2;USP33;DOCK7;ARHGAP1;BICDL1;TNFAIP1;YBX1;YBX3;TRIOBP;AP1G1;PPP6R1;RNF152;RAB8A;ATP6AP1;SPHK2;ARHGEF16;RHOH;NUTF2;RABGGTB;RABGGTA;MTSS2;SIKE1;ALS2;CDC42EP5;CDC42EP4;RASA1;PEX5;CDC42EP2;BIRC5;ARHGEF2;LCP1;RAPGEF4;BECN1;STOML2;RABGAP1;WAS;AMBRA1;FGD1;FGD2;STRN3;GGA2;FGD4;GGA1;PAK1;FGD6;PARD6A;FLNA;SH3BP4;CHML;WASF1;PAK2;RILP;MARCHF5;RANBP1;BNIP3;MYO9B;SORL1;SOD1;FMNL1;MLPH;SGSM2;RAB3GAP2;RANGRF;LAMTOR1;RAB3GAP1"
"FAD binding (GO:0071949)","17/25",0.0792525876113927,0.399327255379694,0,0,1.96390039495232,4.97871377298958,"NQO2;MTRR;STEAP4;KDM1B;SQOR;MICAL2;KMO;DDO;SQLE;DAO;AIFM1;MICAL1;AGPS;CRY1;QSOX1;PRODH;MMACHC"
"ion channel inhibitor activity (GO:0008200)","24/37",0.0793391133548742,0.399327255379694,0,0,1.70645548783201,4.3241992280224,"CAMK2D;CAV3;MCUB;STX7;ITPR1;WNK4;NEDD4L;PCSK9;SLC30A1;COMMD1;FKBP1A;VAMP8;WNK1;NEDD4;RASA1;FKBP1B;RACK1;TNNI3;CALM1;CALM2;SCN1B;CFTR;STX1A;VTI1B"
"phosphotyrosine residue binding (GO:0001784)","24/37",0.0793391133548742,0.399327255379694,0,0,1.70645548783201,4.3241992280224,"BCAR3;SYK;IRS1;SHC1;PIK3R3;PIK3R1;SHB;SAMSN1;SHD;VAV1;SHF;FGR;HCK;ZAP70;LCK;RASA1;SH3BP2;ABL1;NCK2;GRB2;PTPN6;PFN1;PTPN5;PTPN3"
"1-phosphatidylinositol binding (GO:0005545)","11/15",0.0796749929255193,0.399327255379694,0,0,2.54110907865601,6.42849649561271,"EEA1;SCARB1;SCIN;EPB41;ZFYVE9;WDFY1;SNX10;SNX9;WDFY3;SNAP91;PICALM"
"aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)","11/15",0.0796749929255193,0.399327255379694,0,0,2.54110907865601,6.42849649561271,"ALDH3A2;ALDH4A1;ALDH1A3;ALDH3A1;ALDH1L1;ALDH1B1;ALDH2;ALDH1A2;ALDH3B1;ALDH7A1;ALDH9A1"
"cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)","11/15",0.0796749929255193,0.399327255379694,0,0,2.54110907865601,6.42849649561271,"CASP9;PYCARD;CASP7;CASP12;CASP8;CASP6;CASP3;CASP4;CASP1;CASP2;CFLAR"
"hexose transmembrane transporter activity (GO:0015149)","11/15",0.0796749929255193,0.399327255379694,0,0,2.54110907865601,6.42849649561271,"MFSD4A;SLC2A1;SLC2A2;SLC2A3;PPBP;SLC2A4;SLC5A1;SLC2A5;SLC2A6;SLC5A3;SLC2A8"
"water transmembrane transporter activity (GO:0005372)","11/15",0.0796749929255193,0.399327255379694,0,0,2.54110907865601,6.42849649561271,"AQP8;AQP9;PDPN;AQP6;AQP7;AQP11;AQP4;SLC5A1;AQP2;AQP3;AQP1"
"Wnt-activated receptor activity (GO:0042813)","11/15",0.0796749929255193,0.399327255379694,0,0,2.54110907865601,6.42849649561271,"FZD3;FZD2;FZD5;FZD4;FZD7;FZD6;LRP5;FZD8;ROR1;TSPAN12;PKD1"
"nucleoside monophosphate kinase activity (GO:0050145)","14/20",0.0811791927189431,0.405251684287422,0,0,2.15626605033385,5.41459172658734,"MPP1;DTYMK;LRGUK;AK2;AK3;CASK;AK4;AK7;AK8;DLG2;GUK1;CMPK1;CARD11;TJP2"
"cytokine receptor binding (GO:0005126)","62/105",0.0876470755283689,0.43581035974185,0,0,1.33346983224134,3.24624834267234,"CSF3;IL1RN;CSF1;EPO;IL23R;IL27;IL1RAP;IL27RA;PYCARD;SPRED2;SPRED1;IL36A;TNFSF11;IL13RA1;JAK1;IL11;SYK;IL18;LIFR;MIF;TYK2;OSMR;PRLR;PGF;TGFBR3;ADAM17;IL23A;IL1B;PXDN;TLR9;XCL1;IL6ST;TGFBRAP1;TIMM50;SOCS2;SDCBP;DDT;CCL5;S100A14;CD300LF;IL12RB1;PIBF1;SH2B3;SMAD2;TNFSF18;SMAD3;TSLP;IL34;ERAP1;LIF;OSM;VEGFB;VEGFD;VEGFA;FKBP1A;IL6;CXCL12;CLCF1;TRIP6;TNFSF9;CRLF1;CRLF2"
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)","52/87",0.0884485397139537,0.43806402740218,0,0,1.37384772582917,3.3320401061921,"DHRS11;HIBADH;NSDHL;SPR;ME1;ME3;HADH;CBR1;MIOX;DCXR;AKR1A1;DHDH;SORD;KCNAB2;PGD;PTGR1;HADHB;HADHA;UGDH;BDH2;BDH1;EHHADH;RDH5;GLYR1;H6PD;HPGD;HSD17B4;HMGCR;ADH7;HSD17B11;HSD17B7;HSD17B10;ADH5;LDHB;LDHA;RDH12;RDH11;RDH10;LDHD;RDH16;CBR4;CBR3;HSD3B2;MDH1;MDH2;DHRS3;DHRS4;GRHPR;IMPDH1;IMPDH2;PRXL2B;CRYL1"
